,Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control,selection_ratio,selected_atleast_once
142,compsva13,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2132154881811948,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686219,-0.7050192662130259,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.014782098484513163,0.75,1
145,compsva15,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2132154881811948,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686219,-0.7050192662130259,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.03455258343989477,1.0,1
151,compsvi12,pencil,table,-0.12166736738870315,-0.5968659206925575,1.6184520249537453,-0.3832424471159501,-0.2134197986693893,-0.33342178373665343,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8546977279860785,-0.8550161147707215,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.9237697475987676,0.2,1
152,compsvi12,cup,table,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409122,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598,0.75,1
154,compsvi12,cube,table,-0.12166736738870315,-0.5968659206925575,1.680237696271584,-0.3832424471159501,-0.21342233171197747,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099534,-0.8646490851742515,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4278986269958416,0.6,1
163,compsvi26a,pencil,lamp,8.205788000549202,-0.5968659206925575,0.2760862226958302,2.6050784063451293,-0.2134053423859445,-0.602573893987224,1.1406416009307978,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.5985728743697829,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.07901952837517426,0.2727272727272727,1
167,compsvinew1,cube,plate,-0.12166736738870315,-0.5968659206925575,1.6837088819309505,-0.3832424471159501,-0.2133151384271124,-0.6025087611129639,3.0488156862434708,0.20289826438651715,-0.7484621051199398,0.4929639926289056,-0.8602770306803829,-0.7879293818228151,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.1138850755430465,0.3333333333333333,1
168,compsvo12,book (1),table,-0.12166736738870315,-0.5968659206925575,1.68169261643639,-0.3832424471159501,-0.2134174338996068,-0.6025681229689394,2.366598040816922,1.3039272737982808,-0.7484621051199398,-0.35607057385824503,-0.3187710324667641,-0.686579165512615,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.8258756388918188,1.0,1
169,compsvo12,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21341840754610694,-0.6024179566779211,1.040018757433529,1.2564534461099692,-0.7484621051199398,-0.3325802616688437,0.9474673283571792,-0.7883318856055629,0.4865969130766372,-0.1216673673887032,-0.5968659206925575,1.346310855855447,1.0,1
170,compsvo12v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.2134114392970893,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077973,-0.2648548329897508,1.2297834720459313,-0.1216673673887032,-0.5968659206925575,1.4540743024232134,1.0,1
171,compsvo13v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.2134114392970893,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077973,-0.2648548329897508,1.2297834720459313,-0.1216673673887032,-0.5968659206925575,1.4015129205746253,1.0,1
172,compsvo14,book (1),table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134172444174481,-0.4591395894900852,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.05872478631255006,-0.6890137096787157,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4203422786296571,0.6,1
173,compsvo14,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134182437982328,-0.602573893987224,2.4126827937834525,1.226195248555159,-0.7484621051199398,-0.2484028579689862,-0.01905514123545532,-0.7228496463458222,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.141528981505572,0.6,1
174,compsvo14a,box,table,-0.12166736738870315,-0.5968659206925575,1.6834656631142693,-0.3832424471159501,-0.21338539570433035,-0.602573893987224,0.27428714646514435,1.1970436877083173,-0.7484621051199398,-0.35572738837878315,0.21110606665897927,-0.6805325228528254,1.5240177774945138,-0.1216673673887032,1.672698320953217,1.3089297090789886,1.0,1
175,compsvo14a,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174314086704,0.365611169588937,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.2430187082266291,-0.7028552992560092,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.7665001550310184,0.25,1
176,compsvo14v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.2134114392970893,-0.602573893987224,0.059073931870723816,1.2668873226303097,-0.7484621051199398,-0.3043737473355636,-0.7828740111077973,-0.2648548329897508,1.2297834720459313,-0.1216673673887032,-0.5968659206925575,1.4123098511822174,1.0,1
177,compsvo16,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134173780314617,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.2429017859543049,-0.6865581739076348,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.3435526430308606,0.6666666666666666,1
178,compsvo16a,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134173780314617,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.2429017859543049,-0.6865581739076348,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.3494119250754073,0.8,1
179,compsvo17,book,table,-0.12166736738870315,-0.5968659206925575,0.7522668191743811,-0.3832424471159501,-0.21341742385960805,-0.602573893987224,2.366598040816922,1.2449763593543015,-0.7484621051199398,-0.33778405176235204,-0.24296053226674105,-0.6866309817591216,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.9897861572229472,1.0,1
180,compsvo18,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174284590597,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.24293125416928096,-0.6866494669038057,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.3493241914477772,0.6666666666666666,1
181,compsvo19,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174284590597,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.24293125416928096,-0.6866494669038057,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.3450310705310375,1.0,1
182,compsvo24,pear,table,-0.12166736738870315,-0.5968659206925575,1.363237573002926,-0.3832424471159501,-0.21342197722561612,-0.4584653959388573,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,0.6802039267502104,-0.8630636574547424,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.4,1
183,compsvo24,book,table,-0.12166736738870315,-0.5968659206925575,1.6696498170617573,-0.3832424471159501,-0.21341846975019604,-0.602573893987224,1.0696446200788872,1.2559316192214225,-0.7484621051199398,-0.3407180677905284,0.8965392185304141,-0.7811313312869396,0.6015266398723279,-0.1216673673887032,-0.5968659206925575,1.5072166464218617,0.8,1
184,compsvo26,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,0.4280888409581513,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.041948712274101435,-0.6625377767659942,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,-0.8053027946095308,0.2,1
185,compsvo26,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134173780314617,-0.602573893987224,1.3280479387265258,1.2825381374108198,-0.7484621051199398,-0.338950617040401,0.9091639721787168,-0.7611908730934936,0.5689152279166532,-0.1216673673887032,-0.5968659206925575,1.1845904999402692,0.6,1
186,compsvo27,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2134174236574216,-0.602573893987224,1.058123256921314,1.249149865608261,-0.7484621051199398,-0.3458062045047488,0.7204457211215515,-0.7659822611565147,0.5082350771601243,-0.1216673673887032,-0.5968659206925575,1.5070861385123828,0.6,1
187,compsvo28,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21341713018097874,-0.602573893987224,0.956078696661053,1.2157615938057025,-0.7484621051199398,-0.30701468635217005,0.9415166501071698,-0.7702892998678871,0.4270202777352268,-0.1216673673887032,-0.5968659206925575,1.0890616898342396,0.75,1
188,compsvo29,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21341713018097874,-0.602573893987224,0.956078696661053,1.2157615938057025,-0.7484621051199398,-0.30701468635217005,0.9415166501071698,-0.7702892998678871,0.4270202777352268,-0.1216673673887032,-0.5968659206925575,1.2449315701746626,0.8333333333333334,1
189,compsvo34v,book,board,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,-0.21338443422136374,0.6014579191946575,-0.4495031203312162,-0.9059561524155018,-0.7473410296076891,-0.3570435486078057,0.561660902602061,-0.8740550690873288,-0.875450400627552,-0.1216673673887032,-0.5968659206925575,-0.8048462758895374,0.25,1
190,compsvo68a,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.602573893987224,0.20284734841869745,0.9027490683005109,-0.7484621051199398,-0.04307886993121034,0.9626805319854776,-0.7561498753257893,0.3392417331090761,-0.1216673673887032,-0.5968659206925575,1.843259548953181,0.3333333333333333,1
191,compsvo69a,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.21328599427476905,-0.5946032346488692,0.14549786896224368,1.0595337643971656,-0.7484621051199398,-0.18319232941200267,0.977775862753872,-0.7606005293920143,0.29338957585288816,-0.1216673673887032,-0.5968659206925575,1.1811189630625032,0.3333333333333333,1
192,compsvul,pencil,lamp,8.205788000549202,-0.5968659206925575,0.27607628124229666,2.6050784063451293,-0.2134053423859445,-0.602573893987224,2.7307870218565733,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.7264050403484579,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.6169716745385402,0.5,1
193,compsvula,pencil,lamp,8.205788000549202,-0.5968659206925575,0.27609755132892666,2.6050784063451293,-0.2134053423859445,-0.602573893987224,2.7307870218565733,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.7264050403484579,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.6662722788578508,0.25,1
194,compsvinew2,mug,shelf,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2133917782782803,-0.602573893987224,2.092075168772348,-0.9059561524155018,-0.7484621051199398,3.938588212351634,-0.3893656586160203,-0.5404594230137074,1.2298727322621572,-0.1216673673887032,1.672698320953217,1.117380118411612,0.2,1
196,compsva12,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.21258522951111464,-0.602573893987224,2.484570446603517,1.2428633263776436,-0.7484621051199398,0.8867377279507779,-0.6065703577967763,-0.2855786805286381,1.3275944330716278,-0.1216673673887032,-0.5968659206925575,-0.6759038050766987,0.8333333333333334,1
198,compsva13,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2132154881811948,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686219,-0.7050192662130259,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.014782098484513163,0.75,1
201,compsva15,pear,book,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.2132154881811948,-0.602573893987224,0.001892861481618648,1.2693591808962448,-0.7484621051199398,-0.3115826986384105,-0.7917352934686219,-0.7050192662130259,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.03455258343989477,1.0,1
207,compsvi12,pencil,table,-0.12166736738870315,-0.5968659206925575,1.6184520249537453,-0.3832424471159501,-0.2134197986693893,-0.33342178373665343,-0.4495031203312162,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8546977279860785,-0.8550161147707215,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.9237697475987676,0.2,1
208,compsvi12,cup,table,-0.12166736738870315,-0.5968659206925575,1.6788126004673791,-0.3832424471159501,-0.21341845500676399,-0.5830572548103938,0.024028543696596127,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.9080336571409122,-0.8429462335241572,1.5240177774945138,-0.1216673673887032,1.672698320953217,0.8751344621401598,0.75,1
210,compsvi12,cube,table,-0.12166736738870315,-0.5968659206925575,1.680237696271584,-0.3832424471159501,-0.21342233171197747,-0.5798809339657265,1.2996562829561276,1.3117526811885358,-0.7484621051199398,-0.3570435486078057,-0.8100521085099534,-0.8646490851742515,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.4278986269958416,0.6,1
219,compsvi26a,pencil,lamp,8.205788000549202,-0.5968659206925575,0.2760862226958302,2.6050784063451293,-0.2134053423859445,-0.602573893987224,1.1406416009307978,-0.9059561524155018,-0.7484621051199398,3.1695669218104805,-0.5985728743697829,-0.3682060722371392,0.8529693097259172,-0.1216673673887032,-0.5968659206925575,0.07901952837517426,0.2727272727272727,1
223,compsvinew1,cube,plate,-0.12166736738870315,-0.5968659206925575,1.6837088819309505,-0.3832424471159501,-0.2133151384271124,-0.6025087611129639,3.0488156862434708,0.20289826438651715,-0.7484621051199398,0.4929639926289056,-0.8602770306803829,-0.7879293818228151,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,1.1138850755430465,0.3333333333333333,1
224,compsvo12,book (1),table,-0.12166736738870315,-0.5968659206925575,1.68169261643639,-0.3832424471159501,-0.2134174338996068,-0.6025681229689394,2.366598040816922,1.3039272737982808,-0.7484621051199398,-0.35607057385824503,-0.3187710324667641,-0.686579165512615,1.5240177774945138,-0.1216673673887032,-0.5968659206925575,0.8258756388918188,1.0,1
